id,repository,subfolder,title,document_type,year,quarter,publication_date,source_url,download_url,local_path,file_type,source_domain,collected_date,notes,status,primary_category,official_pdf_url,api_id
"pr-0059","04_press_releases","04_press_releases/research_and_development","KEYTRUDA® (pembrolizumab) plus Padcev® (enfortumab vedotin-ejfv) Significantly Improved Event-Free and Overall Survival and Pathologic Complete Response Rate for Certain Patients with Muscle-Invasive Bladder Cancer When Given Before and After Surgery","press_release_snapshot","2025","Q3","2025-08-12","https://www.merck.com/news/keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-significantly-improved-event-free-and-overall-survival-and-pathologic-complete-response-rate-for-certain-patients-with-muscle/","https://www.merck.com/news/keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-significantly-improved-event-free-and-overall-survival-and-pathologic-complete-response-rate-for-certain-patients-with-muscle/","04_press_releases/research_and_development/2025-08-12_keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-significantly-improved-event-free-and-overall-survi.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-plus-Padcev-enfortumab-vedotin-ejfv-Significantly-Improved-Event-Free-and-Overall-Survival-and-Pathologic-Comp-M1B99.pdf | API item ID: 3672173","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-plus-Padcev-enfortumab-vedotin-ejfv-Significantly-Improved-Event-Free-and-Overall-Survival-and-Pathologic-Comp-M1B99.pdf","3672173"
"pr-0060","04_press_releases","04_press_releases/financial","Merck & Co., Inc., Rahway, N.J., USA Announces Second-Quarter 2025 Financial Results","press_release_snapshot","2025","Q3","2025-07-29","https://www.merck.com/news/merck-co-inc-rahway-n-j-usa-announces-second-quarter-2025-financial-results/","https://www.merck.com/news/merck-co-inc-rahway-n-j-usa-announces-second-quarter-2025-financial-results/","04_press_releases/financial/2025-07-29_merck-and-co-inc-rahway-n-j-usa-announces-second-quarter-2025-financial-results.html","html","www.merck.com","2026-06-12","Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck--Co--Inc--Rahway-N-J--USA-Announces-Second-Quarter-2025-Financial-Results-2025.pdf | API item ID: 3671833","snapshot_saved","Financial News","https://s2.q4cdn.com/584635680/files/doc_news/Merck--Co--Inc--Rahway-N-J--USA-Announces-Second-Quarter-2025-Financial-Results-2025.pdf","3671833"
"pr-0061","04_press_releases","04_press_releases/financial","Merck Announces Fourth-Quarter 2025 Dividend","press_release_snapshot","2025","Q3","2025-07-22","https://www.merck.com/news/merck-announces-fourth-quarter-2025-dividend/","https://www.merck.com/news/merck-announces-fourth-quarter-2025-dividend/","04_press_releases/financial/2025-07-22_merck-announces-fourth-quarter-2025-dividend.html","html","www.merck.com","2026-06-12","Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Fourth-Quarter-2025-Dividend-2025.pdf | API item ID: 3671221","snapshot_saved","Financial News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Fourth-Quarter-2025-Dividend-2025.pdf","3671221"
"pr-0062","04_press_releases","04_press_releases/research_and_development","Merck to Initiate Phase 3 Trials for Investigational Once-Monthly HIV Prevention Pill","press_release_snapshot","2025","Q3","2025-07-14","https://www.merck.com/news/merck-to-initiate-phase-3-trials-for-investigational-once-monthly-hiv-prevention-pill/","https://www.merck.com/news/merck-to-initiate-phase-3-trials-for-investigational-once-monthly-hiv-prevention-pill/","04_press_releases/research_and_development/2025-07-14_merck-to-initiate-phase-3-trials-for-investigational-once-monthly-hiv-prevention-pill.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Initiate-Phase-3-Trials-for-Investigational-Once-Monthly-HIV-Prevention-Pill-2025.pdf | API item ID: 3670704","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Initiate-Phase-3-Trials-for-Investigational-Once-Monthly-HIV-Prevention-Pill-2025.pdf","3670704"
"pr-0063","04_press_releases","04_press_releases/animal_health","FDA Approves BRAVECTO® QUANTUM (Fluralaner for Extended-Release Injectable Suspension) from Merck Animal Health","press_release_snapshot","2025","Q3","2025-07-10","https://www.merck.com/news/fda-approves-bravecto-quantum-fluralaner-for-extended-release-injectable-suspension-from-merck-animal-health/","https://www.merck.com/news/fda-approves-bravecto-quantum-fluralaner-for-extended-release-injectable-suspension-from-merck-animal-health/","04_press_releases/animal_health/2025-07-10_fda-approves-bravecto-quantum-fluralaner-for-extended-release-injectable-suspension-from-merck-animal-health.html","html","www.merck.com","2026-06-12","Categories: Animal Health News | API item ID: 3670130","snapshot_saved","Animal Health News","","3670130"
"pr-0064","04_press_releases","04_press_releases/research_and_development","U.S. FDA Accepts New Drug Application for Merck’s Doravirine/Islatravir, an Investigational, Once-Daily, Oral, Two-Drug Regimen for Treatment of Adults with Virologically Suppressed HIV-1 Infection","press_release_snapshot","2025","Q3","2025-07-10","https://www.merck.com/news/u-s-fda-accepts-new-drug-application-for-mercks-doravirine-islatravir-an-investigational-once-daily-oral-two-drug-regimen-for-treatment-of-adults-with-virologically-suppressed-hiv-1-infe/","https://www.merck.com/news/u-s-fda-accepts-new-drug-application-for-mercks-doravirine-islatravir-an-investigational-once-daily-oral-two-drug-regimen-for-treatment-of-adults-with-virologically-suppressed-hiv-1-infe/","04_press_releases/research_and_development/2025-07-10_u-s-fda-accepts-new-drug-application-for-merck-s-doravirine-islatravir-an-investigational-once-daily-oral-two.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/U-S--FDA-Accepts-New-Drug-Application-for-Mercks-DoravirineIslatravir-an-Investigational-Once-Daily-Oral-Two-Drug-Regimen-for-Treatme-87NKE.pdf | API item ID: 3670450","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/U-S--FDA-Accepts-New-Drug-Application-for-Mercks-DoravirineIslatravir-an-Investigational-Once-Daily-Oral-Two-Drug-Regimen-for-Treatme-87NKE.pdf","3670450"
"pr-0065","04_press_releases","04_press_releases/research_and_development","Merck to Acquire Verona Pharma, Expanding its Portfolio to Include Ohtuvayre® (ensifentrine), a First-In-Class COPD Maintenance Treatment for Adults and Expected to Drive Growth into the Next Decade","press_release_snapshot","2025","Q3","2025-07-09","https://www.merck.com/news/merck-to-acquire-verona-pharma-expanding-its-portfolio-to-include-ohtuvayre-ensifentrine-a-first-in-class-copd-maintenance-treatment-for-adults-and-expected-to-drive-growth-into-the-next-dec/","https://www.merck.com/news/merck-to-acquire-verona-pharma-expanding-its-portfolio-to-include-ohtuvayre-ensifentrine-a-first-in-class-copd-maintenance-treatment-for-adults-and-expected-to-drive-growth-into-the-next-dec/","04_press_releases/research_and_development/2025-07-09_merck-to-acquire-verona-pharma-expanding-its-portfolio-to-include-ohtuvayre-ensifentrine-a-first-in-class-copd.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Acquire-Verona-Pharma-Expanding-its-Portfolio-to-Include-Ohtuvayre-ensifentrine-a-First-In-Class-COPD-Maintenance-Treatment--KOV5T.pdf | API item ID: 3670350","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Acquire-Verona-Pharma-Expanding-its-Portfolio-to-Include-Ohtuvayre-ensifentrine-a-First-In-Class-COPD-Maintenance-Treatment--KOV5T.pdf","3670350"
"pr-0066","04_press_releases","04_press_releases/research_and_development","Merck to Present New Data Highlighting Research Advancements Across its HIV Prevention and Treatment Pipeline at IAS 2025","press_release_snapshot","2025","Q3","2025-07-08","https://www.merck.com/news/merck-to-present-new-data-highlighting-research-advancements-across-its-hiv-prevention-and-treatment-pipeline-at-ias-2025/","https://www.merck.com/news/merck-to-present-new-data-highlighting-research-advancements-across-its-hiv-prevention-and-treatment-pipeline-at-ias-2025/","04_press_releases/research_and_development/2025-07-08_merck-to-present-new-data-highlighting-research-advancements-across-its-hiv-prevention-and-treatment-pipeline.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Present-New-Data-Highlighting-Research-Advancements-Across-its-HIV-Prevention-and-Treatment-Pipeline-at-IAS-2025-2025.pdf | API item ID: 3670154","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Present-New-Data-Highlighting-Research-Advancements-Across-its-HIV-Prevention-and-Treatment-Pipeline-at-IAS-2025-2025.pdf","3670154"
"pr-0067","04_press_releases","04_press_releases/research_and_development","FDA Grants Priority Review for WINREVAIR™ (sotatercept-csrk) to Update Label Based on Results From ZENITH Trial","press_release_snapshot","2025","Q3","2025-07-02","https://www.merck.com/news/fda-grants-priority-review-for-winrevair-sotatercept-csrk-to-update-label-based-on-results-from-zenith-trial/","https://www.merck.com/news/fda-grants-priority-review-for-winrevair-sotatercept-csrk-to-update-label-based-on-results-from-zenith-trial/","04_press_releases/research_and_development/2025-07-02_fda-grants-priority-review-for-winrevair-sotatercept-csrk-to-update-label-based-on-results-from-zenith-trial.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/FDA-Grants-Priority-Review-for-WINREVAIR-sotatercept-csrk-to-Update-Label-Based-on-Results-From-ZENITH-Trial-2025.pdf | API item ID: 3669999","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/FDA-Grants-Priority-Review-for-WINREVAIR-sotatercept-csrk-to-Update-Label-Based-on-Results-From-ZENITH-Trial-2025.pdf","3669999"
"pr-0068","04_press_releases","04_press_releases/financial","Merck to Hold Second-Quarter 2025 Sales and Earnings Conference Call July 29","press_release_snapshot","2025","Q3","2025-07-01","https://www.merck.com/news/merck-to-hold-second-quarter-2025-sales-and-earnings-conference-call-july-29/","https://www.merck.com/news/merck-to-hold-second-quarter-2025-sales-and-earnings-conference-call-july-29/","04_press_releases/financial/2025-07-01_merck-to-hold-second-quarter-2025-sales-and-earnings-conference-call-july-29.html","html","www.merck.com","2026-06-12","Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Hold-Second-Quarter-2025-Sales-and-Earnings-Conference-Call-July-29-2025.pdf | API item ID: 3669939","snapshot_saved","Financial News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Hold-Second-Quarter-2025-Sales-and-Earnings-Conference-Call-July-29-2025.pdf","3669939"
"pr-0069","04_press_releases","04_press_releases/research_and_development","ACIP Recommends Use of Merck’s ENFLONSIA™ (clesrovimab-cfor) for Prevention of Respiratory Syncytial Virus (RSV) Lower Respiratory Tract Disease in Infants Younger than 8 Months of Age Born During or Entering Their First RSV Season","press_release_snapshot","2025","Q2","2025-06-26","https://www.merck.com/news/acip-recommends-use-of-mercks-enflonsia-clesrovimab-cfor-for-prevention-of-respiratory-syncytial-virus-rsv-lower-respiratory-tract-disease-in-infants-younger-than-8-months-of-age/","https://www.merck.com/news/acip-recommends-use-of-mercks-enflonsia-clesrovimab-cfor-for-prevention-of-respiratory-syncytial-virus-rsv-lower-respiratory-tract-disease-in-infants-younger-than-8-months-of-age/","04_press_releases/research_and_development/2025-06-26_acip-recommends-use-of-merck-s-enflonsia-clesrovimab-cfor-for-prevention-of-respiratory-syncytial-virus-rsv-lo.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/ACIP-Recommends-Use-of-Mercks-ENFLONSIA-clesrovimab-cfor-for-Prevention-of-Respiratory-Syncytial-Virus-RSV-Lower-Respiratory-Tract-Di-M8B7Y.pdf | API item ID: 3669819","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/ACIP-Recommends-Use-of-Mercks-ENFLONSIA-clesrovimab-cfor-for-Prevention-of-Respiratory-Syncytial-Virus-RSV-Lower-Respiratory-Tract-Di-M8B7Y.pdf","3669819"
"pr-0070","04_press_releases","04_press_releases/financial","Merck to Hold Investor Event to Highlight Advancing Research Pipeline for HIV Treatment and Prevention","press_release_snapshot","2025","Q2","2025-06-24","https://www.merck.com/news/merck-to-hold-investor-event-to-highlight-advancing-research-pipeline-for-hiv-treatment-and-prevention/","https://www.merck.com/news/merck-to-hold-investor-event-to-highlight-advancing-research-pipeline-for-hiv-treatment-and-prevention/","04_press_releases/financial/2025-06-24_merck-to-hold-investor-event-to-highlight-advancing-research-pipeline-for-hiv-treatment-and-prevention.html","html","www.merck.com","2026-06-12","Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Hold-Investor-Event-to-Highlight-Advancing-Research-Pipeline-for-HIV-Treatment-and-Prevention-2025.pdf | API item ID: 3669748","snapshot_saved","Financial News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Hold-Investor-Event-to-Highlight-Advancing-Research-Pipeline-for-HIV-Treatment-and-Prevention-2025.pdf","3669748"
"pr-0071","04_press_releases","04_press_releases/research_and_development","Merck Announces Phase 3 HYPERION Study of WINREVAIR™ (sotatercept-csrk) Met Primary Endpoint in Recently Diagnosed Adults with Pulmonary Arterial Hypertension (PAH)","press_release_snapshot","2025","Q2","2025-06-23","https://www.merck.com/news/merck-announces-phase-3-hyperion-study-of-winrevair-sotatercept-csrk-met-primary-endpoint-in-recently-diagnosed-adults-with-pulmonary-arterial-hypertension-pah/","https://www.merck.com/news/merck-announces-phase-3-hyperion-study-of-winrevair-sotatercept-csrk-met-primary-endpoint-in-recently-diagnosed-adults-with-pulmonary-arterial-hypertension-pah/","04_press_releases/research_and_development/2025-06-23_merck-announces-phase-3-hyperion-study-of-winrevair-sotatercept-csrk-met-primary-endpoint-in-recently-diagnose.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Phase-3-HYPERION-Study-of-WINREVAIR-sotatercept-csrk-Met-Primary-Endpoint-in-Recently-Diagnosed-Adults-with-Pulmonary-EDKP7.pdf | API item ID: 3669715","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Phase-3-HYPERION-Study-of-WINREVAIR-sotatercept-csrk-Met-Primary-Endpoint-in-Recently-Diagnosed-Adults-with-Pulmonary-EDKP7.pdf","3669715"
